App,Test,Name,PO?,Group,Lab,Exp,Time,LOC,PO Time,# Test Cases Implemented,% over all,Total Time,Total Time h,Time 1x,Time 10x,Time 10000x
ExpressCart,ExpressCart12,student_15,PO-Yes,C-ExpressCartPO,second-day,msc-y,"0,000","0,000","2195,000","3,000","20,000","3806,000","1,057","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_17,PO-Yes,A-ExpressCartPO,first-day,msc-y,"0,000","0,000","5253,000","4,000","26,667","7940,000","2,206","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_19,PO-Yes,C-ExpressCartPO,second-day,phd,"0,000","0,000","6287,000","3,000","20,000","9459,000","2,628","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_22,PO-Yes,C-ExpressCartPO,second-day,phd,"0,000","0,000","2152,000","3,000","20,000","4557,000","1,266","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_23,PO-Yes,C-ExpressCartPO,second-day,phd,"0,000","13,000","9317,000","8,000","53,333","11766,000","3,268","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_27,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","0,000","5191,000","4,000","26,667","12067,000","3,352","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_28,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","0,000","8006,000","4,000","26,667","10985,000","3,051","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_31,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","0,000","4978,000","5,000","33,333","10429,000","2,897","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_33,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","0,000","8139,000","3,000","20,000","11876,000","3,299","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_35,PO-Yes,A-ExpressCartPO,first-day,phd,"144,000","0,000","5315,000","14,000","93,333","10500,000","2,917","523,643","181,964","144,038"
ExpressCart,ExpressCart12,student_2,PO-No,B-ExpressCart,first-day,msc-x,"0,000","0,000","0,000","5,000","33,333","8836,000","2,454","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_3,PO-No,B-ExpressCart,first-day,msc-x,"0,000","0,000","0,000","4,000","26,667","3904,000","1,084","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_6,PO-No,D-ExpressCart,second-day,msc-x,"0,000","0,000","0,000","4,000","26,667","3002,000","0,834","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_12,PO-No,D-ExpressCart,second-day,msc-y,"0,000","0,000","0,000","3,000","20,000","1523,000","0,423","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_14,PO-No,B-ExpressCart,first-day,msc-y,"180,000","0,000","0,000","12,000","80,000","6830,000","1,897","180,000","180,000","180,000"
ExpressCart,ExpressCart12,student_16,PO-No,B-ExpressCart,first-day,msc-y,"0,000","52,000","0,000","6,000","40,000","3383,000","0,940","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_18,PO-No,B-ExpressCart,first-day,msc-y,"0,000","0,000","0,000","6,000","40,000","8630,000","2,397","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_20,PO-No,B-ExpressCart,first-day,phd,"0,000","0,000","0,000","7,000","46,667","6212,000","1,726","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_21,PO-No,D-ExpressCart,second-day,phd,"0,000","0,000","0,000","5,000","33,333","8072,000","2,242","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_24,PO-No,B-ExpressCart,first-day,phd,"0,000","0,000","0,000","10,000","66,667","7192,000","1,998","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_25,PO-No,B-ExpressCart,first-day,phd,"534,000","36,000","0,000","13,000","86,667","9874,000","2,743","534,000","534,000","534,000"
ExpressCart,ExpressCart12,student_26,PO-No,B-ExpressCart,first-day,phd,"0,000","0,000","0,000","4,000","26,667","9036,000","2,510","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_29,PO-No,D-ExpressCart,second-day,phd,"0,000","0,000","0,000","6,000","40,000","7883,000","2,190","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_30,PO-No,B-ExpressCart,first-day,phd,"133,000","0,000","0,000","15,000","100,000","6799,000","1,889","133,000","133,000","133,000"
ExpressCart,ExpressCart12,student_32,PO-No,D-ExpressCart,second-day,phd,"0,000","14,000","0,000","10,000","66,667","9081,000","2,523","0,000","0,000","0,000"
ExpressCart,ExpressCart12,student_34,PO-No,B-ExpressCart,first-day,phd,"135,000","18,000","0,000","13,000","86,667","3403,000","0,945","135,000","135,000","135,000"
ExpressCart,ExpressCart13,student_0,PO-Yes,C-ExpressCartPO,second-day,msc-x,"0,000","0,000","2358,000","4,000","26,667","3013,000","0,837","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_1,PO-Yes,C-ExpressCartPO,second-day,msc-x,"0,000","0,000","3270,000","3,000","20,000","4727,000","1,313","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_4,PO-Yes,A-ExpressCartPO,first-day,msc-x,"0,000","0,000","4567,000","3,000","20,000","5980,000","1,661","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_5,PO-Yes,A-ExpressCartPO,first-day,msc-x,"0,000","0,000","4335,000","3,000","20,000","5227,000","1,452","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_7,PO-Yes,A-ExpressCartPO,first-day,msc-x,"0,000","0,000","6185,000","3,000","20,000","7195,000","1,999","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_8,PO-Yes,C-ExpressCartPO,second-day,msc-x,"0,000","0,000","3836,000","4,000","26,667","5784,000","1,607","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_9,PO-Yes,C-ExpressCartPO,second-day,msc-y,"0,000","0,000","6332,000","6,000","40,000","8706,000","2,418","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_10,PO-Yes,A-ExpressCartPO,first-day,msc-y,"0,000","0,000","5204,000","3,000","20,000","8519,000","2,366","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_11,PO-Yes,C-ExpressCartPO,second-day,msc-y,"0,000","0,000","5226,000","4,000","26,667","11261,000","3,128","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_13,PO-Yes,A-ExpressCartPO,first-day,msc-y,"0,000","0,000","5727,000","4,000","26,667","10293,000","2,859","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_15,PO-Yes,C-ExpressCartPO,second-day,msc-y,"0,000","0,000","2195,000","3,000","20,000","3806,000","1,057","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_17,PO-Yes,A-ExpressCartPO,first-day,msc-y,"0,000","0,000","5253,000","4,000","26,667","7940,000","2,206","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_19,PO-Yes,C-ExpressCartPO,second-day,phd,"0,000","0,000","6287,000","3,000","20,000","9459,000","2,628","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_22,PO-Yes,C-ExpressCartPO,second-day,phd,"0,000","0,000","2152,000","3,000","20,000","4557,000","1,266","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_23,PO-Yes,C-ExpressCartPO,second-day,phd,"0,000","13,000","9317,000","8,000","53,333","11766,000","3,268","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_27,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","0,000","5191,000","4,000","26,667","12067,000","3,352","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_28,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","0,000","8006,000","4,000","26,667","10985,000","3,051","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_31,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","0,000","4978,000","5,000","33,333","10429,000","2,897","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_33,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","0,000","8139,000","3,000","20,000","11876,000","3,299","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_35,PO-Yes,A-ExpressCartPO,first-day,phd,"65,000","0,000","5315,000","14,000","93,333","10500,000","2,917","444,643","102,964","65,038"
ExpressCart,ExpressCart13,student_2,PO-No,B-ExpressCart,first-day,msc-x,"0,000","0,000","0,000","5,000","33,333","8836,000","2,454","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_3,PO-No,B-ExpressCart,first-day,msc-x,"0,000","0,000","0,000","4,000","26,667","3904,000","1,084","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_6,PO-No,D-ExpressCart,second-day,msc-x,"0,000","0,000","0,000","4,000","26,667","3002,000","0,834","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_12,PO-No,D-ExpressCart,second-day,msc-y,"0,000","0,000","0,000","3,000","20,000","1523,000","0,423","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_14,PO-No,B-ExpressCart,first-day,msc-y,"126,000","0,000","0,000","12,000","80,000","6830,000","1,897","126,000","126,000","126,000"
ExpressCart,ExpressCart13,student_16,PO-No,B-ExpressCart,first-day,msc-y,"0,000","52,000","0,000","6,000","40,000","3383,000","0,940","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_18,PO-No,B-ExpressCart,first-day,msc-y,"0,000","0,000","0,000","6,000","40,000","8630,000","2,397","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_20,PO-No,B-ExpressCart,first-day,phd,"0,000","0,000","0,000","7,000","46,667","6212,000","1,726","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_21,PO-No,D-ExpressCart,second-day,phd,"0,000","0,000","0,000","5,000","33,333","8072,000","2,242","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_24,PO-No,B-ExpressCart,first-day,phd,"0,000","0,000","0,000","10,000","66,667","7192,000","1,998","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_25,PO-No,B-ExpressCart,first-day,phd,"159,000","36,000","0,000","13,000","86,667","9874,000","2,743","159,000","159,000","159,000"
ExpressCart,ExpressCart13,student_26,PO-No,B-ExpressCart,first-day,phd,"0,000","0,000","0,000","4,000","26,667","9036,000","2,510","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_29,PO-No,D-ExpressCart,second-day,phd,"0,000","0,000","0,000","6,000","40,000","7883,000","2,190","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_30,PO-No,B-ExpressCart,first-day,phd,"77,000","0,000","0,000","15,000","100,000","6799,000","1,889","77,000","77,000","77,000"
ExpressCart,ExpressCart13,student_32,PO-No,D-ExpressCart,second-day,phd,"0,000","14,000","0,000","10,000","66,667","9081,000","2,523","0,000","0,000","0,000"
ExpressCart,ExpressCart13,student_34,PO-No,B-ExpressCart,first-day,phd,"65,000","18,000","0,000","13,000","86,667","3403,000","0,945","65,000","65,000","65,000"
ExpressCart,ExpressCart14,student_0,PO-Yes,C-ExpressCartPO,second-day,msc-x,"0,000","0,000","2358,000","4,000","26,667","3013,000","0,837","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_1,PO-Yes,C-ExpressCartPO,second-day,msc-x,"0,000","0,000","3270,000","3,000","20,000","4727,000","1,313","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_4,PO-Yes,A-ExpressCartPO,first-day,msc-x,"0,000","0,000","4567,000","3,000","20,000","5980,000","1,661","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_5,PO-Yes,A-ExpressCartPO,first-day,msc-x,"0,000","0,000","4335,000","3,000","20,000","5227,000","1,452","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_7,PO-Yes,A-ExpressCartPO,first-day,msc-x,"0,000","0,000","6185,000","3,000","20,000","7195,000","1,999","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_8,PO-Yes,C-ExpressCartPO,second-day,msc-x,"0,000","0,000","3836,000","4,000","26,667","5784,000","1,607","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_9,PO-Yes,C-ExpressCartPO,second-day,msc-y,"0,000","0,000","6332,000","6,000","40,000","8706,000","2,418","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_10,PO-Yes,A-ExpressCartPO,first-day,msc-y,"0,000","0,000","5204,000","3,000","20,000","8519,000","2,366","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_11,PO-Yes,C-ExpressCartPO,second-day,msc-y,"0,000","0,000","5226,000","4,000","26,667","11261,000","3,128","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_13,PO-Yes,A-ExpressCartPO,first-day,msc-y,"0,000","0,000","5727,000","4,000","26,667","10293,000","2,859","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_15,PO-Yes,C-ExpressCartPO,second-day,msc-y,"0,000","0,000","2195,000","3,000","20,000","3806,000","1,057","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_17,PO-Yes,A-ExpressCartPO,first-day,msc-y,"0,000","0,000","5253,000","4,000","26,667","7940,000","2,206","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_19,PO-Yes,C-ExpressCartPO,second-day,phd,"0,000","0,000","6287,000","3,000","20,000","9459,000","2,628","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_22,PO-Yes,C-ExpressCartPO,second-day,phd,"0,000","0,000","2152,000","3,000","20,000","4557,000","1,266","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_23,PO-Yes,C-ExpressCartPO,second-day,phd,"0,000","0,000","9317,000","8,000","53,333","11766,000","3,268","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_27,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","0,000","5191,000","4,000","26,667","12067,000","3,352","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_28,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","0,000","8006,000","4,000","26,667","10985,000","3,051","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_31,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","0,000","4978,000","5,000","33,333","10429,000","2,897","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_33,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","0,000","8139,000","3,000","20,000","11876,000","3,299","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_35,PO-Yes,A-ExpressCartPO,first-day,phd,"615,000","0,000","5315,000","14,000","93,333","10500,000","2,917","994,643","652,964","615,038"
ExpressCart,ExpressCart14,student_2,PO-No,B-ExpressCart,first-day,msc-x,"0,000","0,000","0,000","5,000","33,333","8836,000","2,454","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_3,PO-No,B-ExpressCart,first-day,msc-x,"0,000","0,000","0,000","4,000","26,667","3904,000","1,084","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_6,PO-No,D-ExpressCart,second-day,msc-x,"0,000","0,000","0,000","4,000","26,667","3002,000","0,834","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_12,PO-No,D-ExpressCart,second-day,msc-y,"0,000","0,000","0,000","3,000","20,000","1523,000","0,423","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_14,PO-No,B-ExpressCart,first-day,msc-y,"0,000","0,000","0,000","12,000","80,000","6830,000","1,897","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_16,PO-No,B-ExpressCart,first-day,msc-y,"0,000","42,000","0,000","6,000","40,000","3383,000","0,940","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_18,PO-No,B-ExpressCart,first-day,msc-y,"0,000","0,000","0,000","6,000","40,000","8630,000","2,397","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_20,PO-No,B-ExpressCart,first-day,phd,"0,000","0,000","0,000","7,000","46,667","6212,000","1,726","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_21,PO-No,D-ExpressCart,second-day,phd,"0,000","0,000","0,000","5,000","33,333","8072,000","2,242","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_24,PO-No,B-ExpressCart,first-day,phd,"0,000","0,000","0,000","10,000","66,667","7192,000","1,998","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_25,PO-No,B-ExpressCart,first-day,phd,"0,000","61,000","0,000","13,000","86,667","9874,000","2,743","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_26,PO-No,B-ExpressCart,first-day,phd,"0,000","0,000","0,000","4,000","26,667","9036,000","2,510","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_29,PO-No,D-ExpressCart,second-day,phd,"0,000","0,000","0,000","6,000","40,000","7883,000","2,190","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_30,PO-No,B-ExpressCart,first-day,phd,"911,000","0,000","0,000","15,000","100,000","6799,000","1,889","911,000","911,000","911,000"
ExpressCart,ExpressCart14,student_32,PO-No,D-ExpressCart,second-day,phd,"0,000","37,000","0,000","10,000","66,667","9081,000","2,523","0,000","0,000","0,000"
ExpressCart,ExpressCart14,student_34,PO-No,B-ExpressCart,first-day,phd,"720,000","24,000","0,000","13,000","86,667","3403,000","0,945","720,000","720,000","720,000"
ExpressCart,ExpressCart15,student_0,PO-Yes,C-ExpressCartPO,second-day,msc-x,"0,000","0,000","2358,000","4,000","26,667","3013,000","0,837","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_1,PO-Yes,C-ExpressCartPO,second-day,msc-x,"0,000","0,000","3270,000","3,000","20,000","4727,000","1,313","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_4,PO-Yes,A-ExpressCartPO,first-day,msc-x,"0,000","0,000","4567,000","3,000","20,000","5980,000","1,661","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_5,PO-Yes,A-ExpressCartPO,first-day,msc-x,"0,000","0,000","4335,000","3,000","20,000","5227,000","1,452","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_7,PO-Yes,A-ExpressCartPO,first-day,msc-x,"0,000","0,000","6185,000","3,000","20,000","7195,000","1,999","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_8,PO-Yes,C-ExpressCartPO,second-day,msc-x,"0,000","0,000","3836,000","4,000","26,667","5784,000","1,607","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_9,PO-Yes,C-ExpressCartPO,second-day,msc-y,"0,000","0,000","6332,000","6,000","40,000","8706,000","2,418","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_10,PO-Yes,A-ExpressCartPO,first-day,msc-y,"0,000","0,000","5204,000","3,000","20,000","8519,000","2,366","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_11,PO-Yes,C-ExpressCartPO,second-day,msc-y,"0,000","0,000","5226,000","4,000","26,667","11261,000","3,128","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_13,PO-Yes,A-ExpressCartPO,first-day,msc-y,"0,000","0,000","5727,000","4,000","26,667","10293,000","2,859","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_15,PO-Yes,C-ExpressCartPO,second-day,msc-y,"0,000","0,000","2195,000","3,000","20,000","3806,000","1,057","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_17,PO-Yes,A-ExpressCartPO,first-day,msc-y,"0,000","0,000","5253,000","4,000","26,667","7940,000","2,206","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_19,PO-Yes,C-ExpressCartPO,second-day,phd,"0,000","0,000","6287,000","3,000","20,000","9459,000","2,628","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_22,PO-Yes,C-ExpressCartPO,second-day,phd,"0,000","0,000","2152,000","3,000","20,000","4557,000","1,266","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_23,PO-Yes,C-ExpressCartPO,second-day,phd,"0,000","0,000","9317,000","8,000","53,333","11766,000","3,268","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_27,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","0,000","5191,000","4,000","26,667","12067,000","3,352","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_28,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","0,000","8006,000","4,000","26,667","10985,000","3,051","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_31,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","0,000","4978,000","5,000","33,333","10429,000","2,897","0,000","0,000","0,000"
ExpressCart,ExpressCart15,student_33,PO-Yes,A-ExpressCartPO,first-day,phd,"0,000","0,000","8139,000","3,000","20,000","11876,000","3,299","0,000","0,000","0,000"
